1.07524,-0.436322,-0.0670002,0.940845,-0.369396,0.382518,0.936954
1.07524,-0.436429,-0.0670901,0.940865,-0.368944,0.382601,0.937007
1.07525,-0.436839,-0.0672202,0.940936,-0.368102,0.382845,0.937084
1.07528,-0.437579,-0.0675659,0.941068,-0.366931,0.383178,0.937189
1.07529,-0.437808,-0.0677297,0.941108,-0.366564,0.383273,0.937227
1.07531,-0.43841,-0.068339,0.941222,-0.365494,0.383506,0.937342
1.07535,-0.439146,-0.0693446,0.941379,-0.364187,0.383727,0.937496
1.07538,-0.439778,-0.0702117,0.941499,-0.363388,0.383857,0.93761
1.07543,-0.440813,-0.0715643,0.941641,-0.362653,0.383901,0.937764
1.07545,-0.441486,-0.0725607,0.941722,-0.362284,0.383608,0.937808
1.07544,-0.442151,-0.0739059,0.941797,-0.361496,0.383697,0.937869
1.07547,-0.442939,-0.0750729,0.941886,-0.361473,0.383664,0.937944
1.07551,-0.444318,-0.0767145,0.94204,-0.362005,0.383527,0.938031
1.07552,-0.444704,-0.077121,0.942083,-0.36222,0.383494,0.938049
1.07557,-0.44629,-0.0787437,0.942274,-0.363295,0.38337,0.938098
1.07558,-0.446688,-0.0791557,0.942325,-0.363602,0.383344,0.938104
1.07562,-0.448254,-0.0807927,0.942535,-0.364959,0.383343,0.938101
1.07567,-0.450255,-0.0825466,0.94284,-0.367327,0.383862,0.938086
1.07569,-0.451687,-0.0839551,0.943065,-0.369079,0.384207,0.938005
1.0757,-0.452576,-0.0850405,0.943235,-0.37028,0.384358,0.937904
1.0757,-0.452837,-0.0854078,0.943292,-0.370661,0.384399,0.937866
1.0757,-0.453529,-0.0865081,0.943463,-0.371768,0.384499,0.937748
1.07569,-0.45408,-0.0875837,0.943627,-0.372846,0.384567,0.937617
1.07569,-0.45424,-0.0879399,0.94368,-0.373206,0.384578,0.937569
1.07569,-0.454536,-0.0886619,0.94378,-0.373931,0.384569,0.937472
1.07568,-0.45504,-0.0901698,0.943979,-0.375453,0.384426,0.937282
1.0757,-0.455282,-0.0905739,0.944086,-0.376045,0.384481,0.937289
1.07574,-0.45603,-0.0914588,0.94429,-0.377861,0.384583,0.937245
1.07575,-0.45664,-0.0924446,0.944429,-0.379475,0.384399,0.937147
1.07576,-0.45681,-0.0927703,0.944467,-0.37999,0.384308,0.937109
1.07576,-0.457235,-0.0937104,0.944565,-0.381506,0.383997,0.936997
1.07577,-0.457638,-0.0949108,0.944674,-0.383518,0.383493,0.936876
1.07577,-0.457856,-0.0957682,0.944739,-0.385029,0.383085,0.936812
1.07579,-0.458035,-0.0968327,0.944807,-0.387027,0.382506,0.936748
1.07581,-0.457935,-0.0978371,0.944951,-0.388488,0.382281,0.936741
1.07583,-0.457955,-0.0984837,0.945031,-0.390645,0.381958,0.936727
1.07583,-0.457978,-0.0986799,0.945029,-0.391187,0.381788,0.936719
1.07584,-0.45803,-0.0990499,0.945013,-0.392274,0.381429,0.936704
1.07586,-0.458135,-0.0996404,0.944984,-0.394471,0.380761,0.936692
1.07586,-0.458152,-0.0997529,0.944976,-0.395013,0.380611,0.936692
1.07587,-0.458182,-0.0999293,0.944957,-0.396097,0.380332,0.936691
1.07588,-0.458235,-0.100116,0.9449,-0.398247,0.37986,0.936689
1.07589,-0.458238,-0.100138,0.944882,-0.398774,0.379752,0.936687
1.07589,-0.458224,-0.100147,0.944822,-0.400312,0.379454,0.936681
1.07589,-0.457314,-0.1004,0.944962,-0.401777,0.379708,0.936652
1.07588,-0.456991,-0.100216,0.944897,-0.402936,0.379589,0.936667
1.07586,-0.45671,-0.100032,0.944797,-0.404018,0.379385,0.936721
1.07586,-0.456617,-0.0999565,0.944763,-0.404358,0.379296,0.936742
1.07584,-0.456346,-0.0997076,0.94466,-0.405345,0.378959,0.936799
1.07582,-0.456011,-0.0993085,0.944514,-0.406545,0.378365,0.936839
1.0758,-0.45577,-0.0989436,0.944388,-0.407414,0.377731,0.936846
1.07575,-0.455563,-0.0983784,0.944195,-0.408678,0.37665,0.936833
1.07574,-0.454899,-0.0986133,0.944308,-0.408587,0.376544,0.936788
1.07569,-0.454507,-0.097964,0.944258,-0.40937,0.375779,0.93666
1.07563,-0.454372,-0.0972831,0.944085,-0.410205,0.374925,0.936606
1.07562,-0.454345,-0.0970403,0.944021,-0.41048,0.374656,0.936591
1.07557,-0.454266,-0.0963181,0.943827,-0.411268,0.373893,0.936552
1.07547,-0.454087,-0.0951308,0.9435,-0.412434,0.372919,0.936528
1.07541,-0.453959,-0.0944576,0.943298,-0.413036,0.372592,0.936546
1.07535,-0.453817,-0.0938269,0.943109,-0.413555,0.372496,0.936602
1.07534,-0.453768,-0.0936215,0.943052,-0.413717,0.372512,0.936634
1.07532,-0.452956,-0.0931659,0.943111,-0.413696,0.372939,0.936674
1.07533,-0.452668,-0.0925198,0.94306,-0.414052,0.373425,0.936819
1.07533,-0.452587,-0.0923383,0.943025,-0.414151,0.37359,0.936896
1.07535,-0.45242,-0.0920058,0.942949,-0.414331,0.373941,0.937063
1.07539,-0.452001,-0.0912177,0.942773,-0.414713,0.375051,0.937488
1.07542,-0.451766,-0.0907248,0.942678,-0.414893,0.375918,0.937741
1.07545,-0.451511,-0.090239,0.94259,-0.414998,0.376893,0.938003
1.07547,-0.45143,-0.0900818,0.942562,-0.41502,0.377221,0.938093
1.07553,-0.450726,-0.0892973,0.942484,-0.414744,0.379111,0.938572
1.07558,-0.450608,-0.0888902,0.942459,-0.414945,0.380282,0.938838
1.07563,-0.45035,-0.0885896,0.942383,-0.414812,0.381315,0.939145
1.07572,-0.450054,-0.0882844,0.942307,-0.414546,0.382602,0.939583
1.0758,-0.449923,-0.0880991,0.942275,-0.414402,0.383539,0.939925
1.07589,-0.449842,-0.0877611,0.942233,-0.414224,0.38481,0.940362
1.07594,-0.449806,-0.0874338,0.942188,-0.414068,0.385793,0.940666
1.07597,-0.44972,-0.0870559,0.94213,-0.413841,0.386825,0.940957
1.07599,-0.449662,-0.0867706,0.942106,-0.413654,0.387267,0.941079
1.07602,-0.449748,-0.0863889,0.942059,-0.413715,0.388365,0.941366
1.07604,-0.449489,-0.0860544,0.941999,-0.413282,0.389354,0.941625
1.07604,-0.449365,-0.0859504,0.941977,-0.413089,0.389666,0.941704
1.07603,-0.448942,-0.0856373,0.941909,-0.412472,0.390551,0.941917
1.07599,-0.448339,-0.0852426,0.941805,-0.411625,0.391673,0.942142
1.07592,-0.447844,-0.0849589,0.941697,-0.410969,0.392527,0.942259
1.07578,-0.447209,-0.0845767,0.941508,-0.410147,0.393624,0.942354
1.07564,-0.447017,-0.0841809,0.941315,-0.409776,0.394413,0.942409
1.07545,-0.447001,-0.0838972,0.941082,-0.409777,0.395327,0.942445
1.0754,-0.446925,-0.0838311,0.941027,-0.40968,0.395527,0.942442
1.07531,-0.44675,-0.083702,0.940921,-0.409453,0.395905,0.942432
1.07512,-0.44629,-0.0834718,0.940706,-0.408953,0.396596,0.942394
1.07506,-0.446157,-0.0834305,0.94065,-0.408821,0.39675,0.942379
1.07489,-0.445773,-0.0833414,0.940464,-0.408463,0.397126,0.942309
1.07462,-0.445371,-0.0834216,0.940179,-0.408136,0.397352,0.942146
1.07443,-0.44514,-0.0835941,0.939993,-0.407991,0.397355,0.942021
1.07428,-0.44572,-0.0837539,0.93975,-0.408678,0.397278,0.941993
1.07425,-0.445838,-0.0839883,0.939727,-0.408915,0.397182,0.942011
1.07429,-0.445686,-0.0842196,0.93983,-0.408869,0.397163,0.9421
1.07436,-0.445389,-0.0842946,0.939977,-0.4087,0.397277,0.9422
1.07447,-0.444868,-0.0842528,0.940226,-0.408369,0.397516,0.942334
1.07461,-0.444271,-0.0840286,0.940518,-0.408026,0.397793,0.942468
1.07474,-0.443773,-0.0837123,0.940758,-0.407722,0.398028,0.942569
1.07478,-0.444109,-0.0834237,0.940779,-0.408024,0.39811,0.942627
1.07494,-0.444134,-0.0830466,0.941029,-0.408243,0.398435,0.942786
1.07527,-0.443575,-0.0825445,0.941689,-0.407665,0.398846,0.942972
1.0756,-0.44292,-0.0825066,0.942349,-0.407027,0.398884,0.943115
1.07581,-0.442181,-0.0826091,0.942823,-0.406467,0.398922,0.943185
1.07599,-0.441185,-0.0827929,0.943256,-0.405764,0.399199,0.943203
1.0761,-0.439892,-0.0831202,0.943643,-0.404804,0.399752,0.943179
1.07613,-0.439407,-0.0832689,0.943761,-0.404435,0.399943,0.943161
1.07617,-0.438272,-0.0837768,0.944008,-0.403533,0.400294,0.943131
1.07617,-0.436784,-0.0843771,0.944229,-0.402377,0.400295,0.942922
1.07617,-0.436234,-0.0845844,0.944301,-0.401904,0.400231,0.942814
1.07616,-0.435086,-0.0849821,0.944437,-0.400864,0.400065,0.942571
1.07614,-0.434487,-0.0851698,0.944501,-0.400306,0.39997,0.94244
1.07607,-0.432671,-0.0857228,0.944674,-0.398543,0.399654,0.942002
1.07603,-0.432044,-0.0859272,0.944718,-0.397916,0.399487,0.941832
1.07588,-0.43016,-0.0866323,0.944814,-0.395942,0.398679,0.941237
1.07554,-0.427202,-0.0878677,0.94486,-0.392729,0.396848,0.940243
1.07536,-0.424708,-0.0889928,0.944942,-0.390065,0.395273,0.939497
1.07503,-0.42075,-0.0906692,0.945061,-0.385704,0.393547,0.93878
1.07481,-0.417546,-0.0919649,0.945081,-0.382387,0.392571,0.938126
1.07448,-0.412722,-0.0936952,0.945015,-0.377514,0.391438,0.937206
1.0742,-0.407491,-0.0953604,0.944787,-0.372392,0.390469,0.936234
1.07378,-0.400836,-0.0975375,0.94423,-0.366186,0.389559,0.934976
1.07342,-0.39785,-0.0985222,0.943793,-0.363487,0.389272,0.934366
1.07258,-0.392186,-0.100082,0.942701,-0.358328,0.388714,0.933124
1.07244,-0.38966,-0.100625,0.942432,-0.356009,0.388319,0.932892
1.07297,-0.38655,-0.102188,0.941787,-0.353406,0.387309,0.932392
1.07284,-0.383832,-0.103596,0.940821,-0.351829,0.386043,0.931472
1.07226,-0.380512,-0.104338,0.939148,-0.349598,0.385103,0.929811
1.07143,-0.3756,-0.105507,0.936537,-0.34629,0.383344,0.927213
1.07038,-0.370087,-0.106891,0.933382,-0.3425,0.381091,0.924073
1.06947,-0.366142,-0.108092,0.930706,-0.339877,0.379253,0.9214
1.06799,-0.360106,-0.110328,0.926923,-0.335727,0.375889,0.917656
1.0663,-0.354911,-0.112765,0.922401,-0.332457,0.372732,0.913077
1.06472,-0.348837,-0.114746,0.917406,-0.328785,0.369609,0.907857
1.06359,-0.343775,-0.115926,0.913401,-0.325753,0.367042,0.903568
1.06214,-0.33684,-0.117515,0.908068,-0.32163,0.362908,0.897424
1.06109,-0.331789,-0.118791,0.904003,-0.318783,0.359597,0.892477
1.05999,-0.326954,-0.119657,0.899751,-0.316216,0.356324,0.887229
1.05826,-0.319126,-0.119767,0.893711,-0.310858,0.35181,0.8798
1.05686,-0.313957,-0.11912,0.888489,-0.307524,0.348919,0.873434
1.05475,-0.305376,-0.117292,0.880202,-0.301572,0.345133,0.86371
1.0532,-0.297767,-0.11501,0.873107,-0.296032,0.342545,0.855766
1.05113,-0.287296,-0.111381,0.86316,-0.28828,0.339417,0.844849
1.0506,-0.28477,-0.110517,0.860653,-0.286397,0.338601,0.842071
1.04832,-0.275486,-0.107602,0.850713,-0.279418,0.335547,0.830963
1.04639,-0.26837,-0.106459,0.843728,-0.273349,0.332768,0.822892
1.04415,-0.263083,-0.105498,0.836369,-0.269276,0.330238,0.814476
1.0416,-0.258505,-0.104732,0.828629,-0.266315,0.327368,0.805574
1.04069,-0.256982,-0.104542,0.825902,-0.265371,0.326259,0.802498
1.03608,-0.249144,-0.104116,0.811879,-0.260293,0.3201,0.78687
1.03343,-0.244172,-0.103958,0.80342,-0.256788,0.316253,0.777681
1.03094,-0.23918,-0.103829,0.795053,-0.253352,0.312464,0.768926
1.02848,-0.234504,-0.103697,0.78688,-0.25039,0.308771,0.760481
1.02582,-0.22959,-0.103582,0.778997,-0.246756,0.304882,0.752249
1.02073,-0.223109,-0.102788,0.765444,-0.24332,0.299679,0.738245
1.0174,-0.219266,-0.102652,0.757331,-0.24125,0.296088,0.729997
1.01399,-0.215349,-0.102727,0.748987,-0.238886,0.292348,0.721622
1.01285,-0.214057,-0.102829,0.746188,-0.238052,0.291084,0.718828
1.0095,-0.210138,-0.103507,0.737868,-0.235426,0.287231,0.710541
1.00841,-0.208824,-0.103864,0.735155,-0.234466,0.285889,0.707855
1.0042,-0.20361,-0.105742,0.724512,-0.230238,0.280443,0.697465
1.00096,-0.19973,-0.107097,0.716621,-0.226795,0.276561,0.689855
0.997688,-0.195859,-0.108714,0.708866,-0.222783,0.272936,0.682339
0.996572,-0.194632,-0.109058,0.706222,-0.221569,0.271816,0.679842
0.993199,-0.19084,-0.110015,0.698347,-0.217809,0.268754,0.672431
0.98976,-0.186955,-0.110863,0.69069,-0.21392,0.266281,0.665047
0.985077,-0.181963,-0.112133,0.6805,-0.208398,0.263667,0.654945
0.981497,-0.178485,-0.112775,0.672682,-0.20425,0.262253,0.647129
0.980303,-0.177401,-0.112907,0.670037,-0.202895,0.261882,0.64449
0.977924,-0.175373,-0.113231,0.664713,-0.200267,0.261151,0.639187
0.973189,-0.171785,-0.114219,0.654143,-0.195113,0.259758,0.62871
0.972061,-0.171414,-0.115325,0.651751,-0.194002,0.258699,0.626289
0.968689,-0.170131,-0.116792,0.644504,-0.191371,0.25738,0.61913
0.965368,-0.168599,-0.118064,0.637902,-0.188557,0.256558,0.612554
0.964264,-0.16808,-0.118479,0.635788,-0.187661,0.256367,0.610451
0.96106,-0.166728,-0.11977,0.629613,-0.185382,0.256126,0.604455
0.95698,-0.165201,-0.121634,0.621452,-0.182834,0.256347,0.596867
0.954057,-0.164057,-0.122781,0.615101,-0.181195,0.256696,0.591137
0.950346,-0.162662,-0.124346,0.606288,-0.179472,0.257006,0.583428
0.94943,-0.16245,-0.124869,0.604176,-0.17917,0.256961,0.581537
0.947666,-0.163175,-0.125954,0.600088,-0.179071,0.256703,0.578026
0.944425,-0.164359,-0.128382,0.592512,-0.179391,0.256264,0.571257
0.942047,-0.165084,-0.129507,0.586858,-0.179139,0.256285,0.566118
0.938881,-0.166365,-0.130346,0.57938,-0.179127,0.256639,0.559247
0.9381,-0.166722,-0.130454,0.577553,-0.17921,0.25669,0.55756
0.936559,-0.167481,-0.130487,0.573995,-0.179456,0.256757,0.554269
0.933555,-0.168976,-0.129989,0.567156,-0.18004,0.257206,0.547987
0.93284,-0.169325,-0.129779,0.565434,-0.180178,0.257312,0.54642
0.930774,-0.170424,-0.128903,0.56036,-0.180588,0.25691,0.541892
0.928931,-0.173854,-0.127794,0.555676,-0.182696,0.256296,0.538045
0.928355,-0.174627,-0.127347,0.554267,-0.183143,0.255853,0.536839
0.926667,-0.176159,-0.125507,0.550036,-0.183311,0.253469,0.533263
0.924514,-0.176694,-0.122324,0.544981,-0.18208,0.250837,0.528789
0.922931,-0.176176,-0.120528,0.542106,-0.180839,0.250002,0.525986
0.920415,-0.173995,-0.120345,0.539019,-0.178635,0.248193,0.522462
0.919046,-0.172303,-0.121037,0.538603,-0.178221,0.246542,0.521461
0.917778,-0.171054,-0.123035,0.538907,-0.178323,0.24398,0.520406
0.917358,-0.173412,-0.124839,0.539336,-0.180071,0.243542,0.520358
0.916191,-0.175424,-0.126673,0.5418,-0.182593,0.241272,0.521163
0.914764,-0.177212,-0.125626,0.54116,-0.185141,0.240846,0.520512
0.913717,-0.178721,-0.124251,0.539557,-0.186701,0.240926,0.519416
0.912435,-0.180419,-0.122947,0.538233,-0.188218,0.241059,0.518305
